Posting Date,Entry Type,Document Type,Document No.,Item No.,Description,Brand Code,Production Date,Expiration Date,Lot No.,Location Code,Quantity,Invoiced Quantity,Remaining Quantity,Net Weight,Quantity (Source UOM),Sales Amount (Actual),Cost Amount (Actual),Cost Amount (Non-Invtbl.),Open,Order Type,Entry No.,Item Category Code,Product Group Code
5/16/2019,Purchase,Purchase Receipt,RCP107685,03-53-018-OG,"OG Yellow Corn Grits, 2 lb",,,5/15/2020,LM-135,DURHAM,4,4,0,0,4,0,18,0,No, ,5250,GROC FLOUR GRAINS,
5/16/2019,Purchase,Purchase Receipt,RCP107685,03-53-013-OG,"OG Yellow Corn Grits, 25 lb",,,5/15/2020,LM-135,DURHAM,2,2,0,0,2,0,47.5,0,No, ,5249,GROC FLOUR GRAINS,
5/16/2019,Purchase,Purchase Receipt,RCP107685,03-53-017-OG,"OG Whole Spelt Flour, 25 lb",,,5/15/2020,LM-135,DURHAM,1,1,0,0,1,0,30,0,No, ,5248,,
5/16/2019,Purchase,Purchase Receipt,RCP107685,03-54-017-OG,"OG Whole Rye, 20 lb",,,5/15/2020,LM-135,DURHAM,5,5,0,0,5,0,45.1,0,No, ,5247,GROC FLOUR GRAINS,
5/16/2019,Purchase,Purchase Receipt,RCP107685,03-53-004-OG,"OG Sprouted Wheat Flour, 25 lb.",,,,LM-135,DURHAM,1,1,0,0,1,0,18.25,0,No, ,5246,GROC FLOUR GRAINS,
5/16/2019,Purchase,Purchase Receipt,RCP107685,03-53-003-OG,"OG Sprouted Ancient Grains Flour, 25 lb.",,,,LM-135,DURHAM,1,1,0,0,1,0,42,0,No, ,5245,GROC FLOUR GRAINS,
5/16/2019,Purchase,Purchase Receipt,RCP107685,03-53-016-OG,"Organic Whole Wheat Flour, 50 lb.",,,5/15/2020,LM-135,DURHAM,1,1,0,0,1,0,28.75,0,No, ,5244,GROC FLOUR GRAINS,
5/16/2019,Purchase,Purchase Receipt,RCP107685,03-53-015-OG,"OG Whole Wheat Flour, 25 lb",,,5/15/2020,LM-135,DURHAM,1,1,0,0,1,0,14.38,0,No, ,5243,GROC FLOUR GRAINS,
5/16/2019,Purchase,Purchase Receipt,RCP107685,03-53-010-OG,OG Malted X,,,5/15/2020,LM-135,DURHAM,1,1,0,0,1,0,35.85,0,No, ,5242,GROC FLOUR GRAINS,
5/16/2019,Purchase,Purchase Receipt,RCP107685,03-53-005-OG,"OG Unbleached Bread Flour, 25 lb.",,,,LM-135,DURHAM,6,6,0,0,6,0,107.26,0,No, ,5241,GROC FLOUR GRAINS,
5/16/2019,Purchase,Purchase Receipt,RCP107685,03-53-002-OG,"OG All Purpose Flour, 25 lb.",,,,LM-135,DURHAM,8,8,0,0,8,0,137.01,0,No, ,5240,GROC FLOUR GRAINS,
5/15/2019,Sale,Sales Shipment,SHP103176,03-53-002-OG,"OG All Purpose Flour, 25 lb.",,,,LM-136,DURHAM,-2,-2,0,0,-2,42.82,-34.26,0,No, ,5239,GROC FLOUR GRAINS,
5/15/2019,Positive Adjmt., ,5/13/19 SALES CRCT,03-53-002-OG,"OG All Purpose Flour, 25 lb.",,,,LM-136,DURHAM,2,2,0,0,2,0,34.26,0,No, ,5238,GROC FLOUR GRAINS,
5/15/2019,Sale,Sales Shipment,SHP103170,01-40-032-OG,"OG Yellow Squash, 20 lb.",,,5/13/2020,G-WO-133,DURHAM,1,1,0,0,1,0,23,0,No, ,5237,SQUASH,
5/15/2019,Sale,Sales Shipment,SHP103170,01-40-007-OG,"OG Green Zucchini Squash, 20 lb...",,,5/13/2020,G-WO-133,DURHAM,1,1,0,0,1,0,23,0,No, ,5236,HARD SQUASH,
5/15/2019,Sale,Sales Shipment,SHP103175,01-47-001-OG,"OG Red Hawaiian Turmeric, 1 lb...",,,4/26/2020,SP-116,DURHAM,-1,-1,0,0,-1,10.5,-7.5,0,No, ,5235,TURMERIC,
5/15/2019,Sale,Sales Shipment,SHP103175,01-46-009-OG,"OG Covington Sweet Potatoes, JUMBO, 40 lb...",,,5/7/2020,G-RG-127,DURHAM,-1,-1,0,0,-1,26,-18,0,No, ,5234,SWEET POTATOES,
5/15/2019,Sale,Sales Shipment,SHP103175,01-21-019-OG,"OG Red Beets, 25 lb.",,,5/8/2020,G-UH-128,DURHAM,-1,-1,0,0,-1,33.25,-24,0,No, ,5233,BEETS,
5/15/2019,Sale,Sales Shipment,SHP103174,01-06-013-OG,"OG Vidalia Onions, 40 lb.....",,,4/22/2020,G-OS-113,DURHAM,-1,-1,0,0,-1,36,-29.5,0,No, ,5232,ONIONS,
5/15/2019,Sale,Sales Shipment,SHP103174,01-10-014-OG,"OG Cilantro, bunched, 24 ct...",,,5/6/2020,G-UH-126,DURHAM,-2,-2,0,0,-2,20,-44,0,No, ,5231,HERBS,
5/15/2019,Sale,Sales Shipment,SHP103174,01-30-015-OG,"OG English Cucumbers, 20 lb.",,,5/15/2020,G-WO-135,DURHAM,-1,-1,0,0,-1,39.5,-30,0,No, ,5230,CUCUMBERS,
5/15/2019,Sale,Sales Shipment,SHP103173,01-04-023-OG,"OG Green Kale, bunched, 24 ct...",,,5/13/2020,G-CO-133,DURHAM,-4,-4,0,-80,-4,134,-104,0,No, ,5229,KALES,
5/15/2019,Sale,Sales Shipment,SHP103173,01-46-030-OG,"OG Covington Sweet Potatoes, 40 lb",,,5/13/2020,G-RG-133,DURHAM,-6,-6,0,-240,-6,246,-180,0,No, ,5228,SWEET POTATOES,
5/15/2019,Sale,Sales Shipment,SHP103172,01-04-023-OG,"OG Green Kale, bunched, 24 ct...",,,5/13/2020,G-CO-133,DURHAM,-6,-6,0,-120,-6,201,-156,0,No, ,5227,KALES,
5/15/2019,Positive Adjmt., ,5/13/19 SALES CRCT,01-04-023-OG,"OG Green Kale, bunched, 24 ct...",,,5/13/2020,G-CO-133,DURHAM,1,1,0,20,1,0,26,0,No, ,5226,KALES,
5/15/2019,Sale,Sales Shipment,SHP103171,03-33-008-NC,"Non-Cert. Roasted Strawberry Preserves, 8 oz. JAR",,,2/27/2020,FHF-058,DURHAM,-1,-1,0,0,-1,8.25,-6,0,No, ,5225,GROC JELLIES JAM,
5/15/2019,Sale,Sales Shipment,SHP103171,03-38-004-NC,"Non-Cert. Wildflower Honey, 1 quart (44 oz.)..",,,,BWH-075,DURHAM,-2,-2,0,0,-2,28,-20.8,0,No, ,5224,GROCERY HONEY,
5/15/2019,Sale,Sales Shipment,SHP103171,01-46-009-OG,"OG Covington Sweet Potatoes, JUMBO, 40 lb...",,,5/7/2020,G-RG-127,DURHAM,-1,-1,0,0,-1,26,-18,0,No, ,5223,SWEET POTATOES,
5/15/2019,Sale,Sales Shipment,SHP103171,01-06-013-OG,"OG Vidalia Onions, 40 lb.....",,,4/22/2020,G-OS-113,DURHAM,-2,-2,0,0,-2,72,-59,0,No, ,5222,ONIONS,
5/15/2019,Sale,Sales Shipment,SHP103171,01-10-014-OG,"OG Cilantro, bunched, 24 ct...",,,5/6/2020,G-UH-126,DURHAM,-1,-1,0,0,-1,15,-22,0,No, ,5221,HERBS,
5/15/2019,Sale,Sales Shipment,SHP103171,01-17-003-OG,"OG Baby Collards, loose, 3 lb...",,,5/8/2020,HB-128,DURHAM,-1,-1,0,0,-1,14,-18,0,No, ,5220,COLLARDS,
5/15/2019,Sale,Sales Shipment,SHP103171,01-03-021-OG,"OG Sharphead Cabbage, 35 lb...",,,5/8/2020,G-CO-128,DURHAM,-1,-1,0,0,-1,35,-20,0,No, ,5219,CABBAGE,
5/15/2019,Sale,Sales Shipment,SHP103170,01-11-019-OG,"OG Mixed Heirloom Tomatoes, 10 lb...",,,5/13/2020,G-WO-133,DURHAM,-1,-1,0,0,-1,35,-28,0,No, ,5218,TOMATOES,
5/15/2019,Sale,Sales Shipment,SHP103170,01-06-013-OG,"OG Vidalia Onions, 40 lb.....",,,4/22/2020,G-OS-113,DURHAM,-1,-1,0,0,-1,36,-29.5,0,No, ,5217,ONIONS,
5/15/2019,Sale,Sales Shipment,SHP103170,01-40-007-OG,"OG Green Zucchini Squash, 20 lb...",,,5/13/2020,G-WO-133,DURHAM,-1,-1,0,0,-1,0,-23,0,No, ,5216,HARD SQUASH,
5/15/2019,Sale,Sales Shipment,SHP103170,01-40-032-OG,"OG Yellow Squash, 20 lb.",,,5/13/2020,G-WO-133,DURHAM,-1,-1,0,0,-1,0,-23,0,No, ,5215,SQUASH,
5/15/2019,Sale,Sales Shipment,SHP103170,01-46-030-OG,"OG Covington Sweet Potatoes, 40 lb",,,5/13/2020,G-RG-133,DURHAM,-1,-1,0,-40,-1,42,-30,0,No, ,5214,SWEET POTATOES,
5/15/2019,Sale,Sales Shipment,SHP103170,01-18-007-NC,"Non-Cert. Butterhead Lettuce, 12 ct...",,,5/14/2020,LLU-134,DURHAM,-1,-1,0,0,-1,24.5,-18.5,0,No, ,5213,LETTUCE,
5/15/2019,Sale,Sales Shipment,SHP103170,01-21-017-OG,"OG Red Beets, 10 lb.",,,5/10/2020,G-CO-130,DURHAM,-1,-1,0,-12,-1,14,-10,0,No, ,5212,BEETS,
5/15/2019,Sale,Sales Shipment,SHP103169,03-51-002-OG,"OG Kefir Soda, Lemon Lime, 12 x 12 oz",,,10/19/2019,BUC-10/19/19,DURHAM,-1,-1,0,0,-1,33.8,-22.5,0,No, ,5211,GROCERY KOMBUCHA,
5/15/2019,Sale,Sales Shipment,SHP103169,01-11-012-NC,"Non-Cert. Mixed Cherry Tomatoes, 10 lb",,,5/14/2020,CSN-134,DURHAM,-2,-2,0,0,-2,72,-56,0,No, ,5210,TOMATOES,
5/15/2019,Sale,Sales Shipment,SHP103169,01-28-014-NC,"Non-Cert. Cinnamon Cap Mushrooms, 3lb",,,5/13/2020,FFF-133,DURHAM,-2,-2,0,0,-2,72,-54,0,No, ,5209,MUSHROOMS,
5/15/2019,Sale,Sales Shipment,SHP103169,01-28-018-NC,"Non-Cert. Beech Mushrooms, 3lb.",,,5/13/2020,FFF-133,DURHAM,-1,-1,0,0,-1,36,-28.5,0,No, ,5208,MUSHROOMS,
5/15/2019,Sale,Sales Shipment,SHP103169,01-17-005-OG,"OG Collards, bunched, 12 ct...",,,5/10/2020,G-CO-130,DURHAM,-1,-1,0,-15,-1,21.75,-15,0,No, ,5207,COLLARDS,
5/15/2019,Sale,Sales Shipment,SHP103169,01-52-009-OG,"OG Spinach, 3 lb",,,5/8/2020,HB-128,DURHAM,-2,-2,0,0,-2,44,-34,0,No, ,5206,SPINACH,
5/15/2019,Sale,Sales Shipment,SHP103168,03-27-005-NC,"Non-Cert. Sauerkraut, 5 gal.",,,10/1/2019,TCF-075,DURHAM,-1,-1,0,0,-1,195,-152,0,No, ,5205,GROCERY FERMENTED,
5/15/2019,Sale,Sales Shipment,SHP103168,03-34-015-NC,"Non-Cert. Chevre Fig & Honey Goat Cheese, 5 oz.",,,7/11/2019,GLD-071119,DURHAM,-2,-2,0,0,-2,11.36,-8.52,0,No, ,5204,GROCERY CHEESE,
5/15/2019,Sale,Sales Shipment,SHP103168,01-60-006-OG,"OG Purple-Top Turnips, 10 lb...",,,5/10/2020,G-CO-130,DURHAM,-1,-1,0,0,-1,14,-15,0,No, ,5203,TURNIPS,
5/15/2019,Sale,Sales Shipment,SHP103168,01-60-006-OG,"OG Purple-Top Turnips, 10 lb...",,,5/1/2020,G-CO-121,DURHAM,-1,-1,0,0,-1,14,-15,0,No, ,5202,TURNIPS,
5/15/2019,Sale,Sales Shipment,SHP103168,01-11-007-NC,"Non-Cert. Red Slicing Tomatoes, 18 lb...",,,5/13/2020,G-STC-133,DURHAM,-1,-1,0,0,-1,45,-36,0,No, ,5201,TOMATOES,
5/15/2019,Sale,Sales Shipment,SHP103168,01-17-006-OG,"OG Collards, bunched, 24 ct...",,,5/10/2020,G-CO-130,DURHAM,-1,-1,0,-20,-1,33,-25,0,No, ,5200,COLLARDS,
5/15/2019,Sale,Sales Shipment,SHP103168,01-30-015-OG,"OG English Cucumbers, 20 lb.",,,5/13/2020,G-WO-133,DURHAM,-1,-1,0,0,-1,37,-30,0,No, ,5199,CUCUMBERS,
5/15/2019,Sale,Sales Shipment,SHP103168,01-21-017-OG,"OG Red Beets, 10 lb.",,,5/10/2020,G-CO-130,DURHAM,-1,-1,0,-12,-1,14,-10,0,No, ,5198,BEETS,
5/15/2019,Sale,Sales Shipment,SHP103168,01-11-007-NC,"Non-Cert. Red Slicing Tomatoes, 18 lb...",,,5/13/2020,G-STC-133,DURHAM,-1,-1,0,0,-1,43,-36,0,No, ,5197,TOMATOES,
5/15/2019,Sale,Sales Shipment,SHP103168,03-53-002-NC,"Non-Cert. Stone Ground Cornmeal, 5 lb...",,,,FFF-092,DURHAM,-1,-1,0,0,-1,8,-6,0,No, ,5196,GROC FLOUR GRAINS,
5/15/2019,Sale,Sales Shipment,SHP103168,01-46-009-OG,"OG Covington Sweet Potatoes, JUMBO, 40 lb...",,,5/7/2020,G-RG-127,DURHAM,-1,-1,0,0,-1,24.5,-18,0,No, ,5195,SWEET POTATOES,
5/15/2019,Sale,Sales Shipment,SHP103168,01-04-023-OG,"OG Green Kale, bunched, 24 ct...",,,5/10/2020,G-CO-130,DURHAM,-4,-4,0,-80,-4,142,-104,0,No, ,5194,KALES,
5/15/2019,Sale,Sales Shipment,SHP103168,01-18-013-NC,"Non-Cert. MIXED Head Lettuce, 7 lb...",,,5/14/2020,G-CPP-134,DURHAM,-1,-1,0,0,-1,36.5,-27.5,0,No, ,5193,LETTUCE,
5/15/2019,Sale,Sales Shipment,SHP103168,01-18-013-NC,"Non-Cert. MIXED Head Lettuce, 7 lb...",,,5/6/2020,G-CPP-127,DURHAM,-4,-4,0,0,-4,146,-110,0,No, ,5192,LETTUCE,
5/15/2019,Sale,Sales Shipment,SHP103168,01-18-007-NC,"Non-Cert. Butterhead Lettuce, 12 ct...",,,5/14/2020,LLU-134,DURHAM,-1,-1,0,0,-1,24.5,-18.5,0,No, ,5191,LETTUCE,
5/15/2019,Sale,Sales Shipment,SHP103168,01-18-007-NC,"Non-Cert. Butterhead Lettuce, 12 ct...",,,5/7/2020,LLU-127,DURHAM,-6,-6,0,0,-6,147,-111,0,No, ,5190,LETTUCE,
5/15/2019,Sale,Sales Shipment,SHP103167,01-04-023-OG,"OG Green Kale, bunched, 24 ct...",,,5/13/2020,G-CO-133,DURHAM,-6,-6,0,-120,-6,195,-156,0,No, ,5189,KALES,
5/15/2019,Sale,Sales Shipment,SHP103167,01-04-023-OG,"OG Green Kale, bunched, 24 ct...",,,5/10/2020,G-CO-130,DURHAM,-1,-1,0,-20,-1,32.5,-26,0,No, ,5188,KALES,
5/15/2019,Sale,Sales Shipment,SHP103167,01-17-006-OG,"OG Collards, bunched, 24 ct...",,,5/10/2020,G-UH-130,DURHAM,-1,-1,0,-20,-1,33,-25,0,No, ,5187,COLLARDS,
5/15/2019,Sale,Sales Shipment,SHP103167,01-30-018-NC,"Non-Cert. English Cucumbers, 20 lb",,,5/13/2020,BR-133,DURHAM,-5,-5,0,0,-5,160,-125,0,No, ,5186,CUCUMBERS,
5/15/2019,Sale,Sales Shipment,SHP103167,01-30-018-NC,"Non-Cert. English Cucumbers, 20 lb",,,5/13/2020,BR-130,DURHAM,-2,-2,0,0,-2,64,-50,0,No, ,5185,CUCUMBERS,
5/15/2019,Sale,Sales Shipment,SHP103167,01-21-017-OG,"OG Red Beets, 10 lb.",,,5/10/2020,G-CO-130,DURHAM,-2,-2,0,-24,-2,28,-20,0,No, ,5184,BEETS,
5/15/2019,Sale,Sales Shipment,SHP103167,01-21-019-OG,"OG Red Beets, 25 lb.",,,5/8/2020,G-UH-128,DURHAM,-1,-1,0,0,-1,32.25,-24,0,No, ,5183,BEETS,
5/15/2019,Sale,Sales Shipment,SHP103166,01-11-031-OG,"OG Red Grape Tomatoes, 12 ct...",,,5/14/2020,G-WJ-134,DURHAM,-2,-2,0,0,-2,56,-43,0,No, ,5182,TOMATOES,
5/15/2019,Sale,Sales Shipment,SHP103166,01-46-010-OG,"OG Garnet Sweet Potatoes, 40 lb...",,,5/8/2020,NJ-128,DURHAM,-3,-3,0,-120,-3,126,-96,0,No, ,5181,SWEET POTATOES,
5/15/2019,Sale,Sales Shipment,SHP103166,01-42-008-OG,"OG Rainbow Chard, bunched, 24 ct...",,,5/10/2020,G-UH-130,DURHAM,-1,-1,0,-25,-1,33,-26,0,No, ,5180,CHARD,
5/15/2019,Sale,Sales Shipment,SHP103166,01-21-020-OG,"OG Red Beets, bunched, 12 ct.",,,5/8/2020,G-UH-128,DURHAM,-1,-1,0,0,-1,23,-18,0,No, ,5179,BEETS,
5/15/2019,Sale,Sales Shipment,SHP103165,01-11-019-OG,"OG Mixed Heirloom Tomatoes, 10 lb...",,,5/13/2020,G-WO-133,DURHAM,-1,-1,0,0,-1,35,-28,0,No, ,5178,TOMATOES,
5/15/2019,Sale,Sales Shipment,SHP103165,01-18-027-NC,"Non-Cert. Watercress, 3 lb...",,,5/6/2020,G-CPP-127,DURHAM,-1,-1,0,0,-1,23,-16,0,No, ,5177,LETTUCE,
5/15/2019,Sale,Sales Shipment,SHP103165,01-18-013-NC,"Non-Cert. MIXED Head Lettuce, 7 lb...",,,5/14/2020,G-CPP-134,DURHAM,-1,-1,0,0,-1,36.5,-27.5,0,No, ,5176,LETTUCE,
5/15/2019,Sale,Sales Shipment,SHP103165,01-18-033-OG,"OG Super Lettuce Mix, 3 lb",,,5/8/2020,HB-128,DURHAM,-1,-1,0,0,-1,20.75,-18,0,No, ,5175,LETTUCE,
5/15/2019,Sale,Sales Shipment,SHP103165,01-18-031-OG,"OG Spicy Lettuce Mix, 3 lb.",,,5/8/2020,HB-128,DURHAM,-1,-1,0,0,-1,20.75,-18,0,No, ,5174,LETTUCE,
5/15/2019,Sale,Sales Shipment,SHP103165,01-17-006-OG,"OG Collards, bunched, 24 ct...",,,5/10/2020,G-UH-130,DURHAM,-1,-1,0,-20,-1,33,-25,0,No, ,5173,COLLARDS,
5/15/2019,Sale,Sales Shipment,SHP103165,01-30-009-OG,"OG Slicing Cucumbers, 20 lb...",,,5/15/2020,G-WO-135,DURHAM,-1,-1,0,0,-1,28,-22,0,No, ,5172,CUCUMBERS,
5/15/2019,Sale,Sales Shipment,SHP103165,01-10-089-OG,"Microgreens, Cilantro 1 oz",,,5/15/2020,GPF-135,DURHAM,-4,-4,0,0,-4,20,-16,0,No, ,5171,HERBS,
5/15/2019,Sale,Sales Shipment,SHP103165,01-10-087-OG,"Microgreens, Radish, 1oz",,,5/15/2020,GPF-134,DURHAM,-4,-4,0,0,-4,12.48,-10,0,No, ,5170,HERBS,
5/15/2019,Sale,Sales Shipment,SHP103164,03-20-004-CV,"CV Original Sin Mustard, 1 Gal.",,,1/11/2020,LMM-075,DURHAM,-4,-4,0,0,-4,85.76,-70,0,No, ,5169,GROCERY MUSTARD,
5/15/2019,Sale,Sales Shipment,SHP103164,01-21-017-OG,"OG Red Beets, 10 lb.",,,5/10/2020,G-CO-130,DURHAM,-3,-3,0,-36,-3,42,-30,0,No, ,5168,BEETS,
5/15/2019,Sale,Sales Shipment,SHP103164,03-31-001-NC,"Non-Cert. Pecans Shelled Pieces, 30 lb.",,,5/1/2020,NCF-123,DURHAM,-1,-1,0,0,-1,235,-191.27,0,No, ,5167,NUTS,
5/15/2019,Sale,Sales Shipment,SHP103164,01-30-018-NC,"Non-Cert. English Cucumbers, 20 lb",,,5/13/2020,BR-130,DURHAM,-4,-4,0,0,-4,133,-100,0,No, ,5166,CUCUMBERS,
5/15/2019,Sale,Sales Shipment,SHP103164,01-55-003-OG,"OG English Peas, 10 lb...",,,5/10/2020,G-CO-130,DURHAM,-11,-11,0,0,-11,297,-220,0,No, ,5165,PEAS,
5/15/2019,Sale,Sales Shipment,SHP103164,01-11-031-OG,"OG Red Grape Tomatoes, 12 ct...",,,5/14/2020,G-WJ-134,DURHAM,-5,-5,0,0,-5,145,-107.5,0,No, ,5164,TOMATOES,
5/15/2019,Sale,Sales Shipment,SHP103164,01-11-019-OG,"OG Mixed Heirloom Tomatoes, 10 lb...",,,5/13/2020,G-WO-133,DURHAM,-7,-7,0,0,-7,245,-196,0,No, ,5163,TOMATOES,
5/15/2019,Sale,Sales Shipment,SHP103163,01-60-008-OG,"OG Purple-Top Turnips, 25 lb...",,,5/10/2020,G-CO-130,DURHAM,-1,-1,0,0,-1,32,-25,0,No, ,5162,TURNIPS,
5/15/2019,Sale,Sales Shipment,SHP103163,01-46-030-OG,"OG Covington Sweet Potatoes, 40 lb",,,5/13/2020,G-RG-133,DURHAM,-12,-12,0,-480,-12,480,-360,0,No, ,5161,SWEET POTATOES,
5/15/2019,Sale,Sales Shipment,SHP103163,01-28-003-NC,"Non-Cert. Maitake Mushrooms, 3 lb...",,,5/13/2020,FFF-133,DURHAM,-1,-1,0,0,-1,36,-28.5,0,No, ,5160,MUSHROOMS,
5/15/2019,Sale,Sales Shipment,SHP103163,01-28-012-NC,"Non-Cert. Lions Mane Mushrooms, 3 lb.",,,5/13/2020,FFF-133,DURHAM,-1,-1,0,0,-1,36,-27,0,No, ,5159,MUSHROOMS,
5/15/2019,Sale,Sales Shipment,SHP103163,01-28-006-NC,"Non-Cert. King Oyster Mushrooms, 3 lb.",,,5/13/2020,FFF-133,DURHAM,-1,-1,0,0,-1,36,-27,0,No, ,5158,MUSHROOMS,
5/15/2019,Sale,Sales Shipment,SHP103163,01-04-028-OG,"OG Lacinato ""Dino"" Kale, bunched, 24 ct...",,,5/13/2020,G-CO-133,DURHAM,-2,-2,0,0,-2,68,-58,0,No, ,5157,KALES,
5/15/2019,Sale,Sales Shipment,SHP103163,01-42-008-OG,"OG Rainbow Chard, bunched, 24 ct...",,,5/10/2020,G-UH-130,DURHAM,-1,-1,0,-25,-1,33,-26,0,No, ,5156,CHARD,
5/15/2019,Sale,Sales Shipment,SHP103163,01-19-007-OG,"OG Mustard Greens, bunched, 24 ct...",,,5/13/2020,G-CO-133,DURHAM,-1,-1,0,0,-1,27,-19,0,No, ,5155,MUSTARD,
5/15/2019,Sale,Sales Shipment,SHP103163,01-17-006-OG,"OG Collards, bunched, 24 ct...",,,5/10/2020,G-UH-130,DURHAM,-1,-1,0,-20,-1,32,-25,0,No, ,5154,COLLARDS,
5/15/2019,Sale,Sales Shipment,SHP103163,01-21-020-OG,"OG Red Beets, bunched, 12 ct.",,,5/8/2020,G-UH-128,DURHAM,-1,-1,0,0,-1,23,-18,0,No, ,5153,BEETS,
5/15/2019,Sale,Sales Shipment,SHP103162,01-11-031-OG,"OG Red Grape Tomatoes, 12 ct...",,,5/14/2020,G-WJ-134,DURHAM,-2,-2,0,0,-2,56,-43,0,No, ,5152,TOMATOES,
5/15/2019,Sale,Sales Shipment,SHP103162,01-11-031-OG,"OG Red Grape Tomatoes, 12 ct...",,,5/8/2020,G-WJ-128,DURHAM,-1,-1,0,0,-1,28,-21.5,0,No, ,5151,TOMATOES,
5/15/2019,Sale,Sales Shipment,SHP103162,01-46-030-OG,"OG Covington Sweet Potatoes, 40 lb",,,5/13/2020,G-RG-133,DURHAM,-1,-1,0,-40,-1,40,-30,0,No, ,5150,SWEET POTATOES,
5/15/2019,Sale,Sales Shipment,SHP103162,01-28-006-NC,"Non-Cert. King Oyster Mushrooms, 3 lb.",,,5/13/2020,FFF-133,DURHAM,-1,-1,0,0,-1,36,-27,0,No, ,5149,MUSHROOMS,
5/15/2019,Sale,Sales Shipment,SHP103162,01-28-003-NC,"Non-Cert. Maitake Mushrooms, 3 lb...",,,5/13/2020,FFF-133,DURHAM,-1,-1,0,0,-1,36,-28.5,0,No, ,5148,MUSHROOMS,
5/15/2019,Sale,Sales Shipment,SHP103162,01-04-028-OG,"OG Lacinato ""Dino"" Kale, bunched, 24 ct...",,,5/13/2020,G-CO-133,DURHAM,-1,-1,0,0,-1,34,-29,0,No, ,5147,KALES,
5/15/2019,Sale,Sales Shipment,SHP103162,01-17-006-OG,"OG Collards, bunched, 24 ct...",,,5/10/2020,G-CO-130,DURHAM,-1,-1,0,-20,-1,32,-25,0,No, ,5146,COLLARDS,
5/15/2019,Sale,Sales Shipment,SHP103162,01-21-020-OG,"OG Red Beets, bunched, 12 ct.",,,5/8/2020,G-UH-128,DURHAM,-1,-1,0,0,-1,23,-18,0,No, ,5145,BEETS,
5/15/2019,Sale,Sales Shipment,SHP103161,01-60-006-OG,"OG Purple-Top Turnips, 10 lb...",,,5/10/2020,G-CO-130,DURHAM,-1,-1,0,0,-1,19,-15,0,No, ,5144,TURNIPS,
5/15/2019,Sale,Sales Shipment,SHP103161,01-46-030-OG,"OG Covington Sweet Potatoes, 40 lb",,,5/13/2020,G-RG-133,DURHAM,-6,-6,0,-240,-6,252,-180,0,No, ,5143,SWEET POTATOES,
5/15/2019,Sale,Sales Shipment,SHP103161,01-55-003-OG,"OG English Peas, 10 lb...",,,5/10/2020,G-CO-130,DURHAM,-1,-1,0,0,-1,28,-20,0,No, ,5142,PEAS,
5/15/2019,Sale,Sales Shipment,SHP103161,01-06-007-OG,"OG Red Onions, 25 lb.....",,,5/4/2020,G-OS-124,DURHAM,-4,-4,0,0,-4,118,-90,0,No, ,5141,ONIONS,
5/15/2019,Sale,Sales Shipment,SHP103161,01-04-028-OG,"OG Lacinato ""Dino"" Kale, bunched, 24 ct...",,,5/13/2020,G-CO-133,DURHAM,-1,-1,0,0,-1,35,-29,0,No, ,5140,KALES,
5/15/2019,Sale,Sales Shipment,SHP103161,01-03-023-OG,"OG Red Cabbage, 45 lb., Florida",,,5/8/2020,IN-128,DURHAM,-8,-8,0,0,-8,288,-253.89,0,No, ,5139,CABBAGE,
5/15/2019,Sale,Sales Shipment,SHP103161,01-21-017-OG,"OG Red Beets, 10 lb.",,,5/10/2020,G-CO-130,DURHAM,-1,-1,0,-12,-1,14,-10,0,No, ,5138,BEETS,
5/15/2019,Purchase,Purchase Receipt,RCP107684,01-11-020-OG,"OG Mixed Heirloom Tomatoes, Grade 2, 10 lb...",,,5/15/2020,G-WO-135,DURHAM,2,2,0,0,2,0,36,0,No, ,5137,TOMATOES,
5/15/2019,Purchase,Purchase Receipt,RCP107684,01-40-033-OG,"OG Patty Pan Squash, 1/2 bu.",,,5/15/2020,G-WO-135,DURHAM,1,1,0,0,1,0,23,0,No, ,5136,SQUASH,
5/15/2019,Purchase,Purchase Receipt,RCP107684,01-30-009-OG,"OG Slicing Cucumbers, 20 lb...",,,5/15/2020,G-WO-135,DURHAM,1,1,0,0,1,0,22,0,No, ,5135,CUCUMBERS,
5/15/2019,Purchase,Purchase Receipt,RCP107684,01-30-006-OG,"OG Pickling Cucumbers, 20 lb...",,,5/15/2020,G-WO-135,DURHAM,2,2,0,0,2,0,40,0,No, ,5134,CUCUMBERS,
5/15/2019,Purchase,Purchase Receipt,RCP107684,01-40-007-OG,"OG Green Zucchini Squash, 20 lb...",,,5/15/2020,G-WO-135,DURHAM,3,3,0,0,3,0,69,0,No, ,5133,HARD SQUASH,
5/15/2019,Purchase,Purchase Receipt,RCP107684,01-40-032-OG,"OG Yellow Squash, 20 lb.",,,5/15/2020,G-WO-135,DURHAM,4,4,0,0,4,0,92,0,No, ,5132,SQUASH,
5/15/2019,Purchase,Purchase Receipt,RCP107684,01-11-019-OG,"OG Mixed Heirloom Tomatoes, 10 lb...",,,5/15/2020,G-WO-135,DURHAM,17,17,0,0,17,0,476,0,No, ,5131,TOMATOES,
5/15/2019,Purchase,Purchase Receipt,RCP107684,01-30-015-OG,"OG English Cucumbers, 20 lb.",,,5/15/2020,G-WO-135,DURHAM,1,1,0,0,1,0,30,0,No, ,5130,CUCUMBERS,
